ind,Pearson,PvalPearson,Spearman,PvalSpearman,pearson > 0.3,pearson < -0.3,spearman > 0.3,spearman < -0.3
40727,0,0,0,0,0,0,0,0
40728,0,0,0,0,0,0,0,0
40729,-0.133345478,0,-0.1190313,0,0,0,0,0
40730,0,0,0,0,0,0,0,0
40731,0,0,0,0,0,0,0,0
40732,0,0,0,0,0,0,0,0
40733,0,0,0,0,0,0,0,0
40734,0,0,0,0,0,0,0,0
40735,-0.012123931,0.3661581,-0.0090399,0.5004376,0,0,0,0
40736,0,0,0,0,0,0,0,0
40737,0,0,0,0,0,0,0,0
40738,0,0,0,0,0,0,0,0
40739,0,0,0,0,0,0,0,0
40740,0,0,0,0,0,0,0,0
40741,0,0,0,0,0,0,0,0
40742,0,0,0,0,0,0,0,0
40743,0,0,0,0,0,0,0,0
40744,0,0,0,0,0,0,0,0
40745,0,0,0,0,0,0,0,0
40746,0.008870908,0.5084789,0.0104859,0.4344572,0,0,0,0
40747,0,0,0,0,0,0,0,0
40748,0.026879549,0.0450877,0.0276951,0.0389554,0,0,0,0
40749,0,0,0,0,0,0,0,0
40750,0.006134083,0.6475204,0.0101605,0.4488487,0,0,0,0
40751,0,0,0,0,0,0,0,0
40752,0,0,0,0,0,0,0,0
40753,-0.333182298,0,-0.2818743,0,0,1,0,0
40754,0,0,0,0,0,0,0,0
40755,0,0,0,0,0,0,0,0
40756,-0.035894919,0.007444,-0.0296136,0.0272622,0,0,0,0
40757,-0.273845349,0,-0.2305848,0,0,0,0,0
40758,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
40759,-0.095688357,0,-0.0802428,0,0,0,0,0
40760,-0.046392409,0.0005407,-0.038841,0.0037781,0,0,0,0
40761,-0.071701694,0.0000001,-0.0591451,0.0000102,0,0,0,0
40762,0,0,0,0,0,0,0,0
40763,-0.062194216,0.0000035,-0.0513108,0.0001297,0,0,0,0
40764,-0.045081723,0.0007741,-0.0504304,0.0001691,0,0,0,0
40765,0.026503925,0.0481748,0.027662,0.0391897,0,0,0,0
40766,-0.017295026,0.1973337,-0.0106018,0.4293925,0,0,0,0
40767,-0.157745232,0,-0.1302654,0,0,0,0,0
40768,-0.086789317,0,-0.0716774,0.0000001,0,0,0,0
40769,0.018739418,0.1624528,0.0195582,0.1448634,0,0,0,0
40770,-0.077296829,0,-0.0602232,0.000007,0,0,0,0
40771,-0.022180221,0.0982472,-0.0071863,0.5922057,0,0,0,0
40772,0.200198206,0,0.2145384,0,0,0,0,0
40773,0,0,0,0,0,0,0,0
40774,0.006134083,0.6475204,0.0101605,0.4488487,0,0,0,0
40775,0,0,0,0,0,0,0,0
40776,0,0,0,0,0,0,0,0
40777,0.016158208,0.2284218,0.0165459,0.2174504,0,0,0,0
40778,0,0,0,0,0,0,0,0
40779,0,0,0,0,0,0,0,0
40780,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
40781,0,0,0,0,0,0,0,0
40782,0,0,0,0,0,0,0,0
40783,-0.053400156,0.000068,-0.0594307,0.0000093,0,0,0,0
40784,0,0,0,0,0,0,0,0
40785,-0.006419628,0.6322991,-0.0003816,0.9773116,0,0,0,0
40786,0,0,0,0,0,0,0,0
40787,0,0,0,0,0,0,0,0
40788,-0.089646682,0,-0.0738911,0,0,0,0,0
40789,0.126762276,0,0.1312974,0,0,0,0,0
40790,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
40791,0.017589804,0.1898032,0.0182191,0.1744389,0,0,0,0
40792,-0.047605577,0.0003848,-0.0401253,0.002772,0,0,0,0
40793,0,0,0,0,0,0,0,0
40794,-0.199419688,0,-0.1322285,0,0,0,0,0
40795,-0.088105301,0,-0.0735691,0,0,0,0,0
40796,-0.046620905,0.0005075,-0.0458742,0.0006238,0,0,0,0
40797,-0.035894919,0.007444,-0.0296136,0.0272622,0,0,0,0
40798,0.006134083,0.6475204,0.0101605,0.4488487,0,0,0,0
40799,0.012436751,0.3539204,0.0128817,0.3369646,0,0,0,0
40800,0,0,0,0,0,0,0,0
40801,-0.084310715,0,-0.0704891,0.0000001,0,0,0,0
40802,0,0,0,0,0,0,0,0
40803,-0.114410166,0,-0.1005028,0,0,0,0,0
40804,-0.3968613,0,-0.3278121,0,0,1,0,1
40805,-0.073253956,0,-0.0710943,0.0000001,0,0,0,0
40806,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
40807,-0.055830294,0.0000312,-0.0463969,0.00054,0,0,0,0
40808,-0.040792141,0.0023523,-0.0327008,0.0147683,0,0,0,0
40809,-0.040792141,0.0023523,-0.0326989,0.0147741,0,0,0,0
40810,0,0,0,0,0,0,0,0
40811,0.232288088,0,0.2409005,0,0,0,0,0
40812,-0.03909764,0.0035539,-0.0323829,0.0157655,0,0,0,0
40813,0,0,0,0,0,0,0,0
40814,-0.07861302,0,-0.0422048,0.0016487,0,0,0,0
40815,0,0,0,0,0,0,0,0
40816,-0.076192634,0,-0.0628596,0.0000027,0,0,0,0
40817,-0.105682332,0,-0.0991235,0,0,0,0,0
40818,-0.102549795,0,-0.0976849,0,0,0,0,0
40819,0.017589804,0.1898032,0.0182191,0.1744389,0,0,0,0
40820,-0.003913714,0.7705079,-0.0003348,0.9800908,0,0,0,0
40821,0,0,0,0,0,0,0,0
40822,0.006134083,0.6475204,0.0101605,0.4488487,0,0,0,0
40823,-0.032260271,0.0161657,-0.0235266,0.0794641,0,0,0,0
40824,0,0,0,0,0,0,0,0
40825,-0.03909764,0.0035539,-0.0323829,0.0157655,0,0,0,0
40826,0,0,0,0,0,0,0,0
40827,-0.035894919,0.007444,-0.0296136,0.0272622,0,0,0,0
40828,0,0,0,0,0,0,0,0
40829,0,0,0,0,0,0,0,0
40830,-0.436951936,0,-0.360467,0,0,1,0,1
40831,0,0,0,0,0,0,0,0
40832,-0.076192634,0,-0.0628596,0.0000027,0,0,0,0
40833,-0.099548306,0,-0.0894042,0,0,0,0,0
40834,0,0,0,0,0,0,0,0
40835,0.012436751,0.3539204,0.0128817,0.3369646,0,0,0,0
40836,0.068703282,0.0000003,0.0766729,0,0,0,0,0
40837,-0.014496407,0.2798974,-0.0260086,0.0525155,0,0,0,0
40838,0,0,0,0,0,0,0,0
40839,0,0,0,0,0,0,0,0
40840,-0.114410166,0,-0.1005028,0,0,0,0,0
40841,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
40842,0.235449146,0,0.2455798,0,0,0,0,0
40843,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
40844,-0.108391421,0,-0.0902868,0,0,0,0,0
40845,-0.035894919,0.007444,-0.0296136,0.0272622,0,0,0,0
40846,0.006134083,0.6475204,0.0101605,0.4488487,0,0,0,0
40847,-0.199297177,0,-0.164422,0,0,0,0,0
40848,0,0,0,0,0,0,0,0
40849,-0.054975134,0.0000412,-0.0463369,0.0005491,0,0,0,0
40850,0,0,0,0,0,0,0,0
40851,0,0,0,0,0,0,0,0
40852,-0.009435815,0.4818587,-0.020053,0.1349659,0,0,0,0
40853,-0.10125534,0,-0.0849812,0,0,0,0,0
40854,-0.054975134,0.0000412,-0.0463369,0.0005491,0,0,0,0
40855,-0.056963737,0.0000214,-0.0461591,0.0005768,0,0,0,0
40856,0,0,0,0,0,0,0,0
40857,-0.082499844,0,-0.0695367,0.0000002,0,0,0,0
40858,0,0,0,0,0,0,0,0
40859,0.004308537,0.7481049,0.0067198,0.6164656,0,0,0,0
40860,-0.120548755,0,-0.1057126,0,0,0,0,0
40861,-0.464881172,0,-0.383374,0,0,1,0,1
40862,-0.088340852,0,-0.0895728,0,0,0,0,0
40863,-0.032923545,0.014103,-0.0273468,0.0414815,0,0,0,0
40864,0.222125159,0,0.2317033,0,0,0,0,0
40865,0.076324964,0,0.0871002,0,0,0,0,0
40866,-0.067183481,0.0000005,-0.055427,0.0000356,0,0,0,0
40867,-0.096303952,0,-0.0787596,0,0,0,0,0
40868,-0.091645922,0,-0.0768188,0,0,0,0,0
40869,0,0,0,0,0,0,0,0
40870,0.006134083,0.6475204,0.0101605,0.4488487,0,0,0,0
40871,0.012436751,0.3539204,0.0128817,0.3369646,0,0,0,0
40872,0,0,0,0,0,0,0,0
40873,-0.099409106,0,-0.0820962,0,0,0,0,0
40874,0,0,0,0,0,0,0,0
40875,0,0,0,0,0,0,0,0
40876,0.243620841,0,0.2523368,0,0,0,0,0
40877,-0.02334223,0.0818493,-0.0180273,0.1790196,0,0,0,0
40878,-0.007571055,0.5725375,-0.0097919,0.4654756,0,0,0,0
40879,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
40880,-0.008581689,0.5224002,-0.0025538,0.8490374,0,0,0,0
40881,0,0,0,0,0,0,0,0
40882,0,0,0,0,0,0,0,0
40883,-0.047605577,0.0003848,-0.0401253,0.002772,0,0,0,0
40884,0,0,0,0,0,0,0,0
40885,0,0,0,0,0,0,0,0
40886,-0.13928561,0,-0.1234831,0,0,0,0,0
40887,-0.057710064,0.0000167,-0.0478309,0.0003609,0,0,0,0
40888,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
40889,-0.098417491,0,-0.0811953,0,0,0,0,0
40890,-0.070014537,0.0000002,-0.0549205,0.0000419,0,0,0,0
40891,0.036247536,0.0068798,0.0402424,0.0026937,0,0,0,0
40892,0,0,0,0,0,0,0,0
40893,0,0,0,0,0,0,0,0
40894,0.006134083,0.6475204,0.0101605,0.4488487,0,0,0,0
40895,-0.458713666,0,-0.3821165,0,0,1,0,1
40896,0,0,0,0,0,0,0,0
40897,-0.07899153,0,-0.0652513,0.0000011,0,0,0,0
40898,0,0,0,0,0,0,0,0
40899,0,0,0,0,0,0,0,0
40900,0.094424398,0,0.1031674,0,0,0,0,0
40901,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
40902,-0.022692011,0.0907276,-0.0385584,0.0040399,0,0,0,0
40903,-0.466349658,0,-0.3872678,0,0,1,0,1
40904,-0.012773921,0.341023,-0.0151315,0.2593647,0,0,0,0
40905,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
40906,0,0,0,0,0,0,0,0
40907,0,0,0,0,0,0,0,0
40908,-0.080397441,0,-0.067311,0.0000005,0,0,0,0
40909,-0.024260965,0.070519,-0.0198102,0.1397555,0,0,0,0
40910,-0.054975134,0.0000412,-0.0463369,0.0005491,0,0,0,0
40911,0,0,0,0,0,0,0,0
40912,0,0,0,0,0,0,0,0
40913,0,0,0,0,0,0,0,0
40914,0.236443791,0,0.2463405,0,0,0,0,0
40915,-0.015047458,0.2620201,-0.0102833,0.4433867,0,0,0,0
40916,-0.12523852,0,-0.1053616,0,0,0,0,0
40917,0,0,0,0,0,0,0,0
40918,0.006134083,0.6475204,0.0101605,0.4488487,0,0,0,0
40919,-0.121391317,0,-0.1089072,0,0,0,0,0
40920,0,0,0,0,0,0,0,0
40921,0,0,0,0,0,0,0,0
40922,0,0,0,0,0,0,0,0
40923,0,0,0,0,0,0,0,0
40924,0,0,0,0,0,0,0,0
40925,0,0,0,0,0,0,0,0
40926,0,0,0,0,0,0,0,0
40927,-0.042023652,0.0017266,-0.032099,0.0167056,0,0,0,0
40928,0,0,0,0,0,0,0,0
40929,0,0,0,0,0,0,0,0
40930,0,0,0,0,0,0,0,0
40931,0,0,0,0,0,0,0,0
40932,0,0,0,0,0,0,0,0
40933,0,0,0,0,0,0,0,0
40934,-0.158661711,0,-0.1460005,0,0,0,0,0
40935,0,0,0,0,0,0,0,0
40936,0,0,0,0,0,0,0,0
40937,0,0,0,0,0,0,0,0
40938,-0.446446654,0,-0.3671335,0,0,1,0,1
40939,0.025328984,0.0589985,0.0254349,0.0579469,0,0,0,0
40940,0,0,0,0,0,0,0,0
40941,0,0,0,0,0,0,0,0
40942,0.006134083,0.6475204,0.0101605,0.4488487,0,0,0,0
40943,0,0,0,0,0,0,0,0
40944,0,0,0,0,0,0,0,0
40945,0,0,0,0,0,0,0,0
40946,0,0,0,0,0,0,0,0
40947,0,0,0,0,0,0,0,0
40948,0,0,0,0,0,0,0,0
40949,0,0,0,0,0,0,0,0
40950,-0.101654317,0,-0.0838657,0,0,0,0,0
40951,0,0,0,0,0,0,0,0
40952,0,0,0,0,0,0,0,0
40953,0.000348215,0.9792938,0.0037889,0.7776305,0,0,0,0
40954,0,0,0,0,0,0,0,0
40955,-0.022692011,0.0907276,-0.0385584,0.0040399,0,0,0,0
40956,-0.120051906,0,-0.1059649,0,0,0,0,0
40957,-0.024260965,0.070519,-0.0198102,0.1397555,0,0,0,0
40958,0,0,0,0,0,0,0,0
40959,0,0,0,0,0,0,0,0
40960,0,0,0,0,0,0,0,0
40961,0,0,0,0,0,0,0,0
40962,0,0,0,0,0,0,0,0
40963,-0.056770179,0.0000229,-0.0468359,0.0004779,0,0,0,0
40964,0,0,0,0,0,0,0,0
40965,-0.035894919,0.007444,-0.0296136,0.0272622,0,0,0,0
40966,0.006134083,0.6475204,0.0101605,0.4488487,0,0,0,0
40967,-0.464593963,0,-0.383243,0,0,1,0,1
40968,0,0,0,0,0,0,0,0
40969,0,0,0,0,0,0,0,0
40970,0,0,0,0,0,0,0,0
40971,0,0,0,0,0,0,0,0
40972,0,0,0,0,0,0,0,0
40973,0,0,0,0,0,0,0,0
40974,-0.022692011,0.0907276,-0.0385584,0.0040399,0,0,0,0
40975,0,0,0,0,0,0,0,0
40976,0,0,0,0,0,0,0,0
40977,-0.056770179,0.0000229,-0.0468359,0.0004779,0,0,0,0
40978,0,0,0,0,0,0,0,0
40979,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
40980,0,0,0,0,0,0,0,0
40981,0,0,0,0,0,0,0,0
40982,0,0,0,0,0,0,0,0
40983,0,0,0,0,0,0,0,0
40984,0,0,0,0,0,0,0,0
40985,0,0,0,0,0,0,0,0
40986,0,0,0,0,0,0,0,0
40987,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
40988,-0.035894919,0.007444,-0.0296136,0.0272622,0,0,0,0
40989,0,0,0,0,0,0,0,0
40990,0.006134083,0.6475204,0.0101605,0.4488487,0,0,0,0
40991,0,0,0,0,0,0,0,0
40992,0,0,0,0,0,0,0,0
40993,0,0,0,0,0,0,0,0
40994,0,0,0,0,0,0,0,0
40995,0,0,0,0,0,0,0,0
40996,0,0,0,0,0,0,0,0
40997,0,0,0,0,0,0,0,0
40998,0,0,0,0,0,0,0,0
40999,0,0,0,0,0,0,0,0
41000,0,0,0,0,0,0,0,0
41001,0,0,0,0,0,0,0,0
41002,0,0,0,0,0,0,0,0
41003,0,0,0,0,0,0,0,0
41004,0.048695497,0.0002816,0.057154,0.0000201,0,0,0,0
41005,0,0,0,0,0,0,0,0
41006,0,0,0,0,0,0,0,0
41007,0,0,0,0,0,0,0,0
41008,0,0,0,0,0,0,0,0
41009,0,0,0,0,0,0,0,0
41010,0,0,0,0,0,0,0,0
41011,0,0,0,0,0,0,0,0
41012,0,0,0,0,0,0,0,0
41013,0,0,0,0,0,0,0,0
41014,0.006134083,0.6475204,0.0101605,0.4488487,0,0,0,0
41015,0,0,0,0,0,0,0,0
41016,0,0,0,0,0,0,0,0
41017,0.011839623,0.3775065,0.0087823,0.5127238,0,0,0,0
41018,0,0,0,0,0,0,0,0
41019,0,0,0,0,0,0,0,0
41020,-0.079523655,0,-0.0813167,0,0,0,0,0
41021,0,0,0,0,0,0,0,0
41022,0,0,0,0,0,0,0,0
41023,-0.02365345,0.0778563,-0.0376293,0.0050207,0,0,0,0
41024,0,0,0,0,0,0,0,0
41025,0,0,0,0,0,0,0,0
41026,0,0,0,0,0,0,0,0
41027,0,0,0,0,0,0,0,0
41028,0,0,0,0,0,0,0,0
41029,0,0,0,0,0,0,0,0
41030,0,0,0,0,0,0,0,0
41031,0.333115442,0,0.2773663,0,1,0,0,0
41032,0,0,0,0,0,0,0,0
41033,0,0,0,0,0,0,0,0
41034,-0.289987543,0,-0.2920864,0,0,0,0,0
41035,0,0,0,0,0,0,0,0
41036,0,0,0,0,0,0,0,0
41037,0,0,0,0,0,0,0,0
41038,-0.030892866,0.02127,-0.0508437,0.0001494,0,0,0,0
41039,0,0,0,0,0,0,0,0
41040,0,0,0,0,0,0,0,0
41041,-0.134965953,0,-0.1199392,0,0,0,0,0
41042,0,0,0,0,0,0,0,0
41043,0,0,0,0,0,0,0,0
41044,0.363953794,0,0.3008002,0,1,0,1,0
41045,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
41046,-0.302663593,0,-0.3020673,0,0,1,0,1
41047,0,0,0,0,0,0,0,0
41048,-0.043966075,0.0010432,-0.0362724,0.0068415,0,0,0,0
41049,0,0,0,0,0,0,0,0
41050,0,0,0,0,0,0,0,0
41051,0.032711363,0.0147361,0.0328481,0.0143253,0,0,0,0
41052,0.005801089,0.6654586,0.0068572,0.6092759,0,0,0,0
41053,0,0,0,0,0,0,0,0
41054,0.038251109,0.0043432,0.0480671,0.0003374,0,0,0,0
41055,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
41056,0.015423663,0.2502779,0.0127973,0.3401399,0,0,0,0
41057,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
41058,-0.069033007,0.0000003,-0.0644512,0.0000015,0,0,0,0
41059,-0.054975134,0.0000412,-0.0463369,0.0005491,0,0,0,0
41060,-0.022692011,0.0907276,-0.0385584,0.0040399,0,0,0,0
41061,0,0,0,0,0,0,0,0
41062,-0.030292758,0.023921,-0.0499299,0.0001962,0,0,0,0
41063,-0.021835895,0.1035806,-0.0351802,0.0087165,0,0,0,0
41064,0,0,0,0,0,0,0,0
41065,-0.167965361,0,-0.1480641,0,0,0,0,0
41066,0,0,0,0,0,0,0,0
41067,0,0,0,0,0,0,0,0
41068,0.364058504,0,0.3008128,0,1,0,1,0
41069,-0.047605577,0.0003848,-0.0401253,0.002772,0,0,0,0
41070,0,0,0,0,0,0,0,0
41071,0.050292554,0.0001762,0.058083,0.0000147,0,0,0,0
41072,0,0,0,0,0,0,0,0
41073,0.006700333,0.6174861,0.0079201,0.5549642,0,0,0,0
41074,0,0,0,0,0,0,0,0
41075,0,0,0,0,0,0,0,0
41076,0.001932304,0.8854808,0.0022841,0.8648177,0,0,0,0
41077,0,0,0,0,0,0,0,0
41078,-0.024811653,0.0643673,-0.0261706,0.0510613,0,0,0,0
41079,0,0,0,0,0,0,0,0
41080,0,0,0,0,0,0,0,0
41081,0,0,0,0,0,0,0,0
41082,-0.290112059,0,-0.2956187,0,0,0,0,0
41083,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
41084,0.005468827,0.6835503,0.0064644,0.6299249,0,0,0,0
41085,0,0,0,0,0,0,0,0
41086,-0.030046438,0.0250894,-0.0501686,0.0001828,0,0,0,0
41087,0,0,0,0,0,0,0,0
41088,0,0,0,0,0,0,0,0
41089,0,0,0,0,0,0,0,0
41090,0,0,0,0,0,0,0,0
41091,0,0,0,0,0,0,0,0
41092,-0.046392409,0.0005407,-0.038841,0.0037781,0,0,0,0
41093,0,0,0,0,0,0,0,0
41094,0,0,0,0,0,0,0,0
41095,-0.022692011,0.0907276,-0.0385584,0.0040399,0,0,0,0
41096,0,0,0,0,0,0,0,0
41097,0,0,0,0,0,0,0,0
41098,0,0,0,0,0,0,0,0
41099,0.062488332,0.0000031,0.0689582,0.0000003,0,0,0,0
41100,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
41101,0,0,0,0,0,0,0,0
41102,0.017589804,0.1898032,0.0182191,0.1744389,0,0,0,0
41103,0,0,0,0,0,0,0,0
41104,0,0,0,0,0,0,0,0
41105,0,0,0,0,0,0,0,0
41106,0,0,0,0,0,0,0,0
41107,0,0,0,0,0,0,0,0
41108,0,0,0,0,0,0,0,0
41109,0,0,0,0,0,0,0,0
41110,0.006134083,0.6475204,0.0101605,0.4488487,0,0,0,0
41111,0,0,0,0,0,0,0,0
41112,0,0,0,0,0,0,0,0
41113,0,0,0,0,0,0,0,0
41114,0,0,0,0,0,0,0,0
41115,0,0,0,0,0,0,0,0
41116,0,0,0,0,0,0,0,0
41117,0,0,0,0,0,0,0,0
41118,0.050222738,0.0001799,0.0582118,0.0000141,0,0,0,0
41119,0,0,0,0,0,0,0,0
41120,0,0,0,0,0,0,0,0
41121,0,0,0,0,0,0,0,0
41122,0,0,0,0,0,0,0,0
41123,0,0,0,0,0,0,0,0
41124,-0.011718937,0.3823886,-0.0254174,0.0581188,0,0,0,0
41125,0,0,0,0,0,0,0,0
41126,0,0,0,0,0,0,0,0
41127,0,0,0,0,0,0,0,0
41128,0,0,0,0,0,0,0,0
41129,0,0,0,0,0,0,0,0
41130,0,0,0,0,0,0,0,0
41131,0,0,0,0,0,0,0,0
41132,0,0,0,0,0,0,0,0
41133,0,0,0,0,0,0,0,0
41134,0.006134083,0.6475204,0.0101605,0.4488487,0,0,0,0
41135,0,0,0,0,0,0,0,0
41136,0,0,0,0,0,0,0,0
41137,0,0,0,0,0,0,0,0
41138,0,0,0,0,0,0,0,0
41139,0,0,0,0,0,0,0,0
41140,-0.022692011,0.0907276,-0.0385584,0.0040399,0,0,0,0
41141,0,0,0,0,0,0,0,0
41142,0,0,0,0,0,0,0,0
41143,0,0,0,0,0,0,0,0
41144,0,0,0,0,0,0,0,0
41145,0,0,0,0,0,0,0,0
41146,0,0,0,0,0,0,0,0
41147,0,0,0,0,0,0,0,0
41148,-0.002269475,0.8656739,-0.0056224,0.6751675,0,0,0,0
41149,0,0,0,0,0,0,0,0
41150,0.052591462,0.0000876,0.0605657,0.0000062,0,0,0,0
41151,0,0,0,0,0,0,0,0
41152,0,0,0,0,0,0,0,0
41153,0,0,0,0,0,0,0,0
41154,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
41155,0,0,0,0,0,0,0,0
41156,0,0,0,0,0,0,0,0
41157,0,0,0,0,0,0,0,0
41158,0.006134083,0.6475204,0.0101605,0.4488487,0,0,0,0
41159,0,0,0,0,0,0,0,0
41160,0,0,0,0,0,0,0,0
41161,0,0,0,0,0,0,0,0
41162,0,0,0,0,0,0,0,0
41163,0,0,0,0,0,0,0,0
41164,0,0,0,0,0,0,0,0
41165,0,0,0,0,0,0,0,0
41166,-0.022692011,0.0907276,-0.0385584,0.0040399,0,0,0,0
41167,0,0,0,0,0,0,0,0
41168,0,0,0,0,0,0,0,0
41169,0,0,0,0,0,0,0,0
41170,0,0,0,0,0,0,0,0
41171,0,0,0,0,0,0,0,0
41172,-0.002269475,0.8656739,-0.0056224,0.6751675,0,0,0,0
41173,0,0,0,0,0,0,0,0
41174,0,0,0,0,0,0,0,0
41175,0.052591462,0.0000876,0.0605657,0.0000062,0,0,0,0
41176,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
41177,0,0,0,0,0,0,0,0
41178,0,0,0,0,0,0,0,0
41179,0,0,0,0,0,0,0,0
41180,0,0,0,0,0,0,0,0
41181,0,0,0,0,0,0,0,0
41182,0.006134083,0.6475204,0.0101605,0.4488487,0,0,0,0
41183,0,0,0,0,0,0,0,0
41184,0,0,0,0,0,0,0,0
41185,0,0,0,0,0,0,0,0
41186,0,0,0,0,0,0,0,0
41187,0,0,0,0,0,0,0,0
41188,0,0,0,0,0,0,0,0
41189,0,0,0,0,0,0,0,0
41190,0.371158291,0,0.3108144,0,1,0,1,0
41191,-0.002269475,0.8656739,-0.0056224,0.6751675,0,0,0,0
41192,-0.474646887,0,-0.3915377,0,0,1,0,1
41193,0,0,0,0,0,0,0,0
41194,0,0,0,0,0,0,0,0
41195,0,0,0,0,0,0,0,0
41196,0,0,0,0,0,0,0,0
41197,0,0,0,0,0,0,0,0
41198,-0.316290051,0,-0.309921,0,0,1,0,1
41199,0,0,0,0,0,0,0,0
41200,-0.002269475,0.8656739,-0.0056224,0.6751675,0,0,0,0
41201,-0.030206924,0.0243227,-0.0434787,0.001186,0,0,0,0
41202,0,0,0,0,0,0,0,0
41203,0.014618431,0.275869,0.0146795,0.2738666,0,0,0,0
41204,0.010335861,0.4410589,0.0103791,0.4391515,0,0,0,0
41205,0,0,0,0,0,0,0,0
41206,-0.030046438,0.0250894,-0.0501686,0.0001828,0,0,0,0
41207,-0.080321326,0,-0.0662658,0.0000008,0,0,0,0
41208,0,0,0,0,0,0,0,0
41209,0,0,0,0,0,0,0,0
41210,0,0,0,0,0,0,0,0
41211,0,0,0,0,0,0,0,0
41212,0,0,0,0,0,0,0,0
41213,0,0,0,0,0,0,0,0
41214,0,0,0,0,0,0,0,0
41215,-0.036947775,0.0058719,-0.0479802,0.0003459,0,0,0,0
41216,0,0,0,0,0,0,0,0
41217,-0.047605577,0.0003848,-0.0401253,0.002772,0,0,0,0
41218,0,0,0,0,0,0,0,0
41219,0.017905459,0.1819764,0.0179803,0.1801561,0,0,0,0
41220,0,0,0,0,0,0,0,0
41221,0.011148324,0.4059913,0.0139019,0.3000936,0,0,0,0
41222,0,0,0,0,0,0,0,0
41223,-0.571407089,0,-0.5110667,0,0,1,0,1
41224,0,0,0,0,0,0,0,0
41225,-0.030621234,0.0224365,-0.0274283,0.0408789,0,0,0,0
41226,-0.002269475,0.8656739,-0.0056224,0.6751675,0,0,0,0
41227,0.374195796,0,0.3126962,0,1,0,1,0
41228,-0.113672127,0,-0.0994819,0,0,0,0,0
41229,0,0,0,0,0,0,0,0
41230,-0.033993473,0.0112626,-0.0549469,0.0000416,0,0,0,0
41231,-0.102379628,0,-0.0861715,0,0,0,0,0
41232,0,0,0,0,0,0,0,0
41233,-0.134621848,0,-0.1110642,0,0,0,0,0
41234,0,0,0,0,0,0,0,0
41235,0,0,0,0,0,0,0,0
41236,-0.158350096,0,-0.1387852,0,0,0,0,0
41237,0.053128042,0.0000741,0.0611338,0.0000051,0,0,0,0
41238,0,0,0,0,0,0,0,0
41239,0.352428685,0,0.2918777,0,1,0,0,0
41240,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
41241,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
41242,0,0,0,0,0,0,0,0
41243,-0.12574348,0,-0.1110164,0,0,0,0,0
41244,0,0,0,0,0,0,0,0
41245,-0.035894919,0.007444,-0.0296136,0.0272622,0,0,0,0
41246,0.160174464,0,0.175807,0,0,0,0,0
41247,0,0,0,0,0,0,0,0
41248,-0.06216645,0.0000035,-0.0527069,0.0000845,0,0,0,0
41249,-0.244329763,0,-0.2009619,0,0,0,0,0
41250,-0.334091504,0,-0.2816723,0,0,1,0,0
41251,-0.199995381,0,-0.1938271,0,0,0,0,0
41252,-0.021038051,0.1168229,-0.0203556,0.1291745,0,0,0,0
41253,0,0,0,0,0,0,0,0
41254,-0.037475488,0.0052024,-0.0589782,0.0000108,0,0,0,0
41255,0,0,0,0,0,0,0,0
41256,0,0,0,0,0,0,0,0
41257,0,0,0,0,0,0,0,0
41258,0,0,0,0,0,0,0,0
41259,0.126237174,0,0.12259,0,0,0,0,0
41260,0,0,0,0,0,0,0,0
41261,0,0,0,0,0,0,0,0
41262,0.012436751,0.3539204,0.0128817,0.3369646,0,0,0,0
41263,0,0,0,0,0,0,0,0
41264,0,0,0,0,0,0,0,0
41265,0.022879092,0.0880972,0.0240959,0.072454,0,0,0,0
41266,0,0,0,0,0,0,0,0
41267,0,0,0,0,0,0,0,0
41268,0,0,0,0,0,0,0,0
41269,0,0,0,0,0,0,0,0
41270,0,0,0,0,0,0,0,0
41271,0,0,0,0,0,0,0,0
41272,0,0,0,0,0,0,0,0
41273,0,0,0,0,0,0,0,0
41274,0,0,0,0,0,0,0,0
41275,0,0,0,0,0,0,0,0
41276,-0.143429842,0,-0.1274671,0,0,0,0,0
41277,0,0,0,0,0,0,0,0
41278,-0.037475488,0.0052024,-0.0589782,0.0000108,0,0,0,0
