index,PearsonCorrelation,PearsonCorrelationPvalue,SpearmanCorrelation,SpearmanCorrelationPvalue,pearson > 0.3,pearson < -0.3,spearman > 0.3,spearman < -0.3
864,-0.042319837,0.001601,0.1545108,0,0,0,0,0
865,-0.080736391,0,-0.0635221,0.0000021,0,0,0,0
866,-0.050401882,0.0001705,0.143325,0,0,0,0,0
867,0.014606508,0.2762609,0.2908427,0,0,0,0,0
868,-0.008013066,0.5503303,0.0340254,0.0111863,0,0,0,0
869,0.078973846,0,0.3064611,0,0,0,1,0
870,0.145761628,0,0.1733454,0,0,0,0,0
871,0.223903223,0,0.2304274,0,0,0,0,0
872,0.295334983,0,0.314561,0,0,0,1,0
873,0.307888979,0,0.31447,0,1,0,1,0
874,0.240457396,0,0.2713199,0,0,0,0,0
875,0.018939557,0.1580116,0.0973768,0,0,0,0,0
876,-0.097459523,0,0.0718727,0.0000001,0,0,0,0
877,-0.083959985,0,0.0995287,0,0,0,0,0
878,-0.088880198,0,0.1011064,0,0,0,0,0
879,-0.07611637,0,0.0786529,0,0,0,0,0
880,-0.126970778,0,-0.112563,0,0,0,0,0
881,-0.14119801,0,-0.115673,0,0,0,0,0
882,-0.14140129,0,-0.1537052,0,0,0,0,0
883,-0.106836005,0,-0.2104376,0,0,0,0,0
884,-0.002842709,0.8321988,0.1035622,0,0,0,0,0
885,0.079102965,0,0.1201578,0,0,0,0,0
886,0.112541012,0,0.0765582,0,0,0,0,0
887,0.140658811,0,0.0712018,0.0000001,0,0,0,0
888,0.130103261,0,0.0756118,0,0,0,0,0
889,0.320732063,0,0.3081874,0,1,0,1,0
890,0.346925532,0,0.3276467,0,1,0,1,0
891,0.370782512,0,0.3264784,0,1,0,1,0
892,0.377464995,0,0.3359503,0,1,0,1,0
893,0.388077255,0,0.3157455,0,1,0,1,0
894,0.384088748,0,0.3129449,0,1,0,1,0
895,0.442830907,0,0.3374097,0,1,0,1,0
896,0.434957112,0,0.3381062,0,1,0,1,0
897,0.420259275,0,0.2379726,0,1,0,0,0
898,0.375952289,0,0.2375212,0,1,0,0,0
899,0.112377545,0,0.2680463,0,0,0,0,0
900,0.117273327,0,0.3001484,0,0,0,1,0
901,0.09664255,0,0.356364,0,0,0,1,0
902,0.05826322,0.0000138,0.3020301,0,0,0,1,0
903,-0.025112051,0.0612028,0.0680969,0.0000004,0,0,0,0
904,-0.119360526,0,-0.1267158,0,0,0,0,0
905,-0.159743492,0,-0.176825,0,0,0,0,0
906,-0.144144884,0,-0.1249641,0,0,0,0,0
907,-0.149731099,0,-0.1138868,0,0,0,0,0
908,0.079162256,0,0.2397597,0,0,0,0,0
909,0.027337615,0.0415503,0.0575719,0.0000175,0,0,0,0
910,-0.040154298,0.0027524,0.0114614,0.3929334,0,0,0,0
911,-0.105027907,0,-0.0166882,0.2135199,0,0,0,0
912,-0.028435091,0.0340192,-0.1191456,0,0,0,0,0
913,-0.210812294,0,-0.2869666,0,0,0,0,0
914,-0.090827477,0,0.0298857,0.0258781,0,0,0,0
915,-0.063024801,0.0000026,0.1877394,0,0,0,0,0
916,-0.019504417,0.1459728,0.2037518,0,0,0,0,0
917,0.025846115,0.0540086,0.2343946,0,0,0,0,0
918,0.02057593,0.1250803,0.2326692,0,0,0,0,0
919,0.018202357,0.1748355,0.2319617,0,0,0,0,0
920,-0.063705576,0.000002,0.013285,0.3220559,0,0,0,0
921,-0.035073594,0.0089221,0.153821,0,0,0,0,0
922,0.025425379,0.0580404,0.2413987,0,0,0,0,0
923,0.059610779,0.0000087,0.0976596,0,0,0,0,0
924,0.045119623,0.0007662,0.1021692,0,0,0,0,0
925,0.019496224,0.1461423,0.0993888,0,0,0,0,0
926,-0.011541503,0.3896362,0.0963848,0,0,0,0,0
927,-0.014330674,0.2854326,0.0893904,0,0,0,0,0
928,-0.016350379,0.222935,0.0829152,0,0,0,0,0
929,0.058540403,0.0000126,0.2850402,0,0,0,0,0
930,0.051942826,0.000107,0.1139702,0,0,0,0,0
931,0.258762408,0,0.3707303,0,0,0,1,0
932,0.037676151,0.0049665,0.0694792,0.0000002,0,0,0,0
933,0.010415219,0.437559,0.0182655,0.1733448,0,0,0,0
934,0.019612418,0.1437531,0.0385584,0.0040399,0,0,0,0
935,0.020674582,0.1232804,0.0385584,0.0040399,0,0,0,0
936,0.021954692,0.1017151,0.0385584,0.0040399,0,0,0,0
937,0.022326854,0.0960436,0.0385584,0.0040399,0,0,0,0
938,0.022560612,0.0926126,0.0385584,0.0040399,0,0,0,0
939,0.031885084,0.0174462,0.0696469,0.0000002,0,0,0,0
940,-0.175327612,0,-0.3102841,0,0,0,0,1
941,-0.084086382,0,-0.0582786,0.0000138,0,0,0,0
942,-0.085041194,0,-0.0581716,0.0000143,0,0,0,0
943,-0.048290182,0.0003165,0.1073971,0,0,0,0,0
944,0.020658475,0.1235729,0.2547272,0,0,0,0,0
945,0.021881319,0.1028641,0.2562662,0,0,0,0,0
946,0.025146614,0.0608471,0.2566308,0,0,0,0,0
947,0.025132643,0.0609907,0.2565637,0,0,0,0,0
948,0.025922909,0.0532985,0.2565474,0,0,0,0,0
949,0.12444689,0,0.3079489,0,0,0,1,0
950,0.142834706,0,0.3505949,0,0,0,1,0
951,0.150161888,0,0.3506868,0,0,0,1,0
952,0.215357229,0,0.4230965,0,0,0,1,0
953,0.209868437,0,0.3100547,0,0,0,1,0
954,0.303886747,0,0.3181675,0,1,0,1,0
955,0.309776159,0,0.3180976,0,1,0,1,0
956,0.31012508,0,0.3180831,0,1,0,1,0
957,0.31271244,0,0.3134087,0,1,0,1,0
958,0.40008011,0,0.2166578,0,1,0,0,0
959,0.378747297,0,0.2214121,0,1,0,0,0
960,0.358422091,0,0.2177362,0,1,0,0,0
961,0.331242391,0,0.217538,0,1,0,0,0
962,0.267518213,0,0.2167143,0,0,0,0,0
963,0.06697596,0.0000006,0.1497769,0,0,0,0,0
964,-1.42E-05,0.9991569,0.1676045,0,0,0,0,0
965,-0.005974431,0.6560961,0.204315,0,0,0,0,0
966,-0.045671415,0.0006594,0.0419279,0.0017691,0,0,0,0
967,0.003967195,0.7674616,0.249482,0,0,0,0,0
968,-0.017445821,0.1934546,0.0669428,0.0000006,0,0,0,0
969,-0.013187432,0.3256217,0.0695469,0.0000002,0,0,0,0
970,-0.009208638,0.492472,0.0704019,0.0000001,0,0,0,0
971,-0.003196582,0.8116805,0.0900904,0,0,0,0,0
972,0.036399795,0.0066483,0.2374843,0,0,0,0,0
973,0.074406937,0,0.3431793,0,0,0,1,0
974,0.092793631,0,0.368169,0,0,0,1,0
975,0.182820229,0,0.4144619,0,0,0,1,0
976,-0.085380957,0,-0.1962945,0,0,0,0,0
977,0.035064532,0.0089398,0.0295396,0.0276495,0,0,0,0
978,0.066498744,0.0000007,0.1768468,0,0,0,0,0
979,0.080044528,0,0.1941411,0,0,0,0,0
980,0.0658337,0.0000009,0.2063812,0,0,0,0,0
981,0.083153768,0,0.2111257,0,0,0,0,0
982,0.107337685,0,0.2146417,0,0,0,0,0
983,0.107497079,0,0.2146419,0,0,0,0,0
984,-0.112280297,0,-0.1939684,0,0,0,0,0
985,-0.234620815,0,-0.3561743,0,0,0,0,1
986,-0.250945393,0,-0.2995012,0,0,0,0,0
987,-0.280181013,0,-0.2873236,0,0,0,0,0
988,-0.333231035,0,-0.3208704,0,0,1,0,1
989,-0.331325839,0,-0.3343976,0,0,1,0,1
990,-0.282766012,0,-0.3105064,0,0,0,0,1
991,-0.182128623,0,-0.1296818,0,0,0,0,0
992,-0.145382967,0,-0.1492026,0,0,0,0,0
993,0.087599641,0,0.1228735,0,0,0,0,0
994,0.200942686,0,0.2178073,0,0,0,0,0
995,0.314528802,0,0.2018122,0,1,0,0,0
996,0.365920737,0,0.1875742,0,1,0,0,0
997,0.504796372,0,0.2527385,0,1,0,0,0
998,0.564067827,0,0.3496524,0,1,0,1,0
999,0.566221497,0,0.3445621,0,1,0,1,0
1000,0.551838459,0,0.3734385,0,1,0,1,0
1001,0.54603795,0,0.3332647,0,1,0,1,0
1002,0.26704274,0,0.2596312,0,0,0,0,0
1003,0.24807085,0,0.253251,0,0,0,0,0
1004,0.115022641,0,0.1720873,0,0,0,0,0
1005,0.210287959,0,0.1964591,0,0,0,0,0
1006,0.211236709,0,0.1951158,0,0,0,0,0
1007,0.207441097,0,0.2541241,0,0,0,0,0
1008,0.238213638,0,0.2730352,0,0,0,0,0
1009,0.253573549,0,0.275192,0,0,0,0,0
1010,0.253099248,0,0.275416,0,0,0,0,0
1011,0.245013187,0,0.2612734,0,0,0,0,0
1012,0.192229249,0,0.2462213,0,0,0,0,0
1013,0.242175935,0,0.2479686,0,0,0,0,0
1014,0.267328813,0,0.2199963,0,0,0,0,0
1015,0.224724267,0,0.2084474,0,0,0,0,0
1016,0.217640262,0,0.2013208,0,0,0,0,0
1017,0.230888149,0,0.2126971,0,0,0,0,0
1018,0.215921554,0,0.2133139,0,0,0,0,0
1019,0.213603099,0,0.2134363,0,0,0,0,0
1020,0.132541606,0,0.2104347,0,0,0,0,0
1021,0.172073031,0,0.2255496,0,0,0,0,0
1022,0.103927746,0,0.1334515,0,0,0,0,0
1023,-0.023879401,0.0750579,0.0042811,0.7496577,0,0,0,0
1024,-0.037092241,0.0056813,0.0758641,0,0,0,0,0
1025,0.012205816,0.3629295,0.2173265,0,0,0,0,0
1026,-0.077113179,0,0.0236213,0.0782609,0,0,0,0
1027,-0.077276576,0,0.0245299,0.0674567,0,0,0,0
1028,-0.077163838,0,0.0246086,0.0665821,0,0,0,0
1029,-0.002953788,0.8257452,0.2069233,0,0,0,0,0
1030,-0.005208644,0.6978458,0.2053269,0,0,0,0,0
1031,-0.006825009,0.6109558,0.2032015,0,0,0,0,0
1032,-0.007122417,0.5955035,0.2032832,0,0,0,0,0
1033,0.010330999,0.4412738,0.1509737,0,0,0,0,0
1034,-0.141943362,0,-0.2785857,0,0,0,0,0
1035,0.055581602,0.0000338,-0.1374747,0,0,0,0,0
1036,0.064508775,0.0000015,-0.134873,0,0,0,0,0
1037,-0.017623329,0.1889604,-0.1374439,0,0,0,0,0
1038,-0.050775107,0.0001525,-0.142547,0,0,0,0,0
1039,-0.072290733,0.0000001,-0.1429082,0,0,0,0,0
1040,-0.064385819,0.0000016,-0.1420652,0,0,0,0,0
1041,-0.049900472,0.0001979,-0.1421116,0,0,0,0,0
1042,-0.038241437,0.004353,-0.1379115,0,0,0,0,0
1043,-0.071147589,0.0000001,-0.1379378,0,0,0,0,0
1044,-0.075798024,0,-0.1395437,0,0,0,0,0
1045,-0.075018595,0,-0.1394214,0,0,0,0,0
1046,-0.071760236,0.0000001,-0.1386783,0,0,0,0,0
1047,-0.052063498,0.0001031,-0.1363344,0,0,0,0,0
1048,-0.026240374,0.0504452,-0.1346973,0,0,0,0,0
1049,-0.094011468,0,-0.140893,0,0,0,0,0
1050,-0.10241941,0,-0.1437435,0,0,0,0,0
1051,-0.113439111,0,-0.1460269,0,0,0,0,0
1052,-0.098560163,0,-0.1436254,0,0,0,0,0
1053,-0.125068778,0,-0.1485699,0,0,0,0,0
1054,-0.144552034,0,-0.1666446,0,0,0,0,0
1055,-0.263795286,0,-0.2665826,0,0,0,0,0
1056,-0.133957222,0,-0.0800804,0,0,0,0,0
1057,-0.068815763,0.0000003,0.0521727,0.0000997,0,0,0,0
1058,0.002539878,0.8498493,0.2716791,0,0,0,0,0
1059,0.031486653,0.0189026,0.2994746,0,0,0,0,0
1060,-0.016175464,0.2279252,0.0876898,0,0,0,0,0
1061,-0.069790886,0.0000002,-0.1692201,0,0,0,0,0
1062,-0.033887629,0.011519,-0.0355153,0.0080976,0,0,0,0
1063,-0.068145057,0.0000004,-0.099661,0,0,0,0,0
1064,-0.032789342,0.0145006,-0.0118348,0.3777009,0,0,0,0
1065,-0.050343965,0.0001735,-0.0588448,0.0000113,0,0,0,0
1066,-0.066860738,0.0000006,-0.0708314,0.0000001,0,0,0,0
1067,-0.06659322,0.0000007,-0.1179921,0,0,0,0,0
1068,-0.087855221,0,-0.1430852,0,0,0,0,0
1069,-0.062140218,0.0000036,-0.0732709,0,0,0,0,0
1070,-0.007225968,0.5901655,-0.0528795,0.0000801,0,0,0,0
1071,-0.049844607,0.0002012,-0.0346143,0.0098583,0,0,0,0
1072,0.014413399,0.2826606,0.1893229,0,0,0,0,0
1073,0.027991002,0.036913,0.1103465,0,0,0,0,0
1074,-0.018670642,0.1640006,0.0637956,0.0000019,0,0,0,0
1075,-0.029144911,0.0297966,0.059119,0.0000103,0,0,0,0
1076,-0.013978949,0.2974232,-0.008495,0.5266116,0,0,0,0
1077,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1078,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1079,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1080,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1081,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1082,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1083,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1084,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1085,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1086,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1087,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1088,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1089,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1090,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1091,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1092,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1093,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1094,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1095,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1096,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1097,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1098,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1099,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1100,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1101,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1102,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1103,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1104,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1105,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1106,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1107,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1108,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1109,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1110,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1111,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1112,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1113,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1114,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1115,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1116,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1117,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1118,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1119,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1120,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1121,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1122,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1123,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1124,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1125,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1126,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1127,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1128,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1129,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1130,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1131,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1132,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1133,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1134,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1135,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1136,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1137,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1138,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1139,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1140,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1141,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1142,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1143,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1144,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1145,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1146,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1147,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1148,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1149,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1150,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1151,-0.014065133,0.2944545,-0.0226032,0.0919988,0,0,0,0
1152,-0.020922127,0.118853,-0.0631827,0.0000024,0,0,0,0
1153,-0.047695769,0.0003751,0.0993883,0,0,0,0,0
1154,-0.324260917,0,-0.1649418,0,0,1,0,0
1155,-0.387765829,0,-0.1958869,0,0,1,0,0
1156,-0.407011653,0,-0.2070394,0,0,1,0,0
1157,-0.385984272,0,-0.1821895,0,0,1,0,0
1158,-0.427017626,0,-0.2795604,0,0,1,0,0
1159,-0.426895104,0,-0.2784317,0,0,1,0,0
1160,-0.413826794,0,-0.2568631,0,0,1,0,0
1161,-0.391344526,0,-0.2371903,0,0,1,0,0
1162,-0.40819204,0,-0.2666126,0,0,1,0,0
1163,-0.376478247,0,-0.237683,0,0,1,0,0
1164,-0.314115589,0,-0.2386528,0,0,1,0,0
1165,-0.251394802,0,-0.2073464,0,0,0,0,0
1166,-0.232802287,0,-0.2147823,0,0,0,0,0
1167,-0.13360076,0,-0.027153,0.0429466,0,0,0,0
1168,-0.137646645,0,-0.0445359,0.0008965,0,0,0,0
1169,-0.082419573,0,-0.0061226,0.6481364,0,0,0,0
1170,-0.041467873,0.0019871,0.0684276,0.0000003,0,0,0,0
1171,-0.041781238,0.0018361,0.0596714,0.0000085,0,0,0,0
1172,-0.009107043,0.4972585,0.1727257,0,0,0,0,0
1173,0.038562517,0.004036,0.4216662,0,0,0,1,0
1174,0.058413311,0.0000132,0.3806715,0,0,0,1,0
1175,0.064739598,0.0000014,0.3416118,0,0,0,1,0
1176,0.084672662,0,0.3414838,0,0,0,1,0
1177,0.125246998,0,0.4185468,0,0,0,1,0
1178,0.143603133,0,0.4380576,0,0,0,1,0
1179,0.141817708,0,0.4120234,0,0,0,1,0
1180,0.172330726,0,0.3492761,0,0,0,1,0
1181,0.135713007,0,0.2535677,0,0,0,0,0
1182,0.146069752,0,0.3192861,0,0,0,1,0
1183,0.11518088,0,0.1478314,0,0,0,0,0
1184,0.027979234,0.0369925,0.140049,0,0,0,0,0
1185,0.027466423,0.040599,0.1014398,0,0,0,0,0
1186,0.018847705,0.1600383,0.1313184,0,0,0,0,0
1187,-0.001621239,0.9038182,0.1207705,0,0,0,0,0
1188,0.011828597,0.377951,0.0930867,0,0,0,0,0
1189,-0.00481137,0.7198804,0.1111357,0,0,0,0,0
1190,-0.014406026,0.2829069,0.1052841,0,0,0,0,0
1191,0.055485199,0.0000349,0.1531552,0,0,0,0,0
1192,0.081597524,0,0.1432766,0,0,0,0,0
1193,0.200937,0,0.1479248,0,0,0,0,0
1194,0.17356497,0,0.0869219,0,0,0,0,0
1195,0.085713136,0,0.0426715,0.0014627,0,0,0,0
1196,0.086894612,0,0.0429226,0.0013708,0,0,0,0
1197,0.088048995,0,0.0429243,0.0013702,0,0,0,0
1198,0.089641266,0,0.0435867,0.0011529,0,0,0,0
1199,0.071461525,0.0000001,0.0766543,0,0,0,0,0
1200,0.022511602,0.0933237,0.1257965,0,0,0,0,0
1201,-0.089029012,0,0.101313,0,0,0,0,0
1202,-0.090513375,0,0.068203,0.0000004,0,0,0,0
1203,-0.109770386,0,-0.054625,0.0000461,0,0,0,0
1204,-0.058169424,0.0000143,0.084414,0,0,0,0,0
1205,-0.052347541,0.0000945,0.0846991,0,0,0,0,0
1206,-0.052838549,0.0000811,0.0861529,0,0,0,0,0
1207,-0.053718633,0.0000615,0.0834401,0,0,0,0,0
1208,-0.060968546,0.0000054,0.094617,0,0,0,0,0
1209,-0.117339313,0,-0.1223478,0,0,0,0,0
1210,0.071735828,0.0000001,0.1340816,0,0,0,0,0
1211,0.210687978,0,0.2174163,0,0,0,0,0
1212,0.410521949,0,0.2389727,0,1,0,0,0
1213,0.425763633,0,0.385542,0,1,0,1,0
1214,0.428391915,0,0.3852424,0,1,0,1,0
1215,0.30672864,0,0.1346477,0,1,0,0,0
1216,0.203115141,0,0.1025858,0,0,0,0,0
1217,0.070288888,0.0000002,0.0138403,0.3022411,0,0,0,0
1218,0.015330168,0.2531612,0.0799869,0,0,0,0,0
1219,-0.016885761,0.2081482,0.0759113,0,0,0,0,0
1220,-0.048076803,0.0003364,0.0746519,0,0,0,0,0
1221,-0.090390988,0,0.0506201,0.0001597,0,0,0,0
1222,-0.127589107,0,-0.0798306,0,0,0,0,0
1223,-0.03530342,0.0084842,0.092132,0,0,0,0,0
1224,0.05411297,0.0000543,0.080963,0,0,0,0,0
1225,0.088783466,0,0.0984736,0,0,0,0,0
1226,0.191630361,0,0.1340128,0,0,0,0,0
1227,0.265364588,0,0.3091888,0,0,0,1,0
1228,0.217987303,0,0.2930383,0,0,0,0,0
1229,0.169084652,0,0.3238678,0,0,0,1,0
1230,0.128107435,0,0.3401496,0,0,0,1,0
1231,0.119078007,0,0.3409457,0,0,0,1,0
1232,0.080993077,0,0.2818641,0,0,0,0,0
1233,0.024021272,0.0733432,0.3256594,0,0,0,1,0
1234,0.035870562,0.0074845,0.3329836,0,0,0,1,0
1235,0.004797672,0.7206445,0.33457,0,0,0,1,0
1236,-0.043617463,0.0011436,0.1490979,0,0,0,0,0
1237,-0.035058591,0.0089514,0.1862144,0,0,0,0,0
1238,-0.085813158,0,-0.1018914,0,0,0,0,0
1239,-0.105649839,0,-0.1404036,0,0,0,0,0
1240,-0.128096399,0,-0.1706624,0,0,0,0,0
1241,-0.167501864,0,-0.2743812,0,0,0,0,0
1242,-0.160144671,0,-0.2823912,0,0,0,0,0
1243,-0.183339453,0,-0.2822637,0,0,0,0,0
1244,-0.183910644,0,-0.2519698,0,0,0,0,0
1245,-0.177971834,0,-0.2297656,0,0,0,0,0
1246,-0.243783225,0,-0.3044725,0,0,0,0,1
1247,-0.224011154,0,-0.273618,0,0,0,0,0
1248,-0.226430611,0,-0.2639483,0,0,0,0,0
1249,-0.244171236,0,-0.2305991,0,0,0,0,0
1250,-0.245655829,0,-0.2385333,0,0,0,0,0
1251,-0.249626116,0,-0.2195078,0,0,0,0,0
1252,-0.254018008,0,-0.2198778,0,0,0,0,0
1253,-0.256751861,0,-0.234682,0,0,0,0,0
1254,-0.270153269,0,-0.2571518,0,0,0,0,0
1255,-0.191430182,0,-0.1063816,0,0,0,0,0
1256,-0.165680592,0,-0.1697954,0,0,0,0,0
1257,0.057368625,0.0000187,-0.0220107,0.1008447,0,0,0,0
1258,0.065326277,0.0000011,-0.0056904,0.6714635,0,0,0,0
1259,0.056516617,0.0000249,0.0170456,0.2038757,0,0,0,0
1260,-0.06288888,0.0000027,0.076146,0,0,0,0,0
1261,-0.163940782,0,-0.299503,0,0,0,0,0
1262,-0.129286217,0,-0.2464495,0,0,0,0,0
1263,-0.120751118,0,-0.2523453,0,0,0,0,0
1264,-0.119390295,0,-0.2483241,0,0,0,0,0
1265,-0.152911449,0,-0.2318134,0,0,0,0,0
1266,-0.215332343,0,-0.1930285,0,0,0,0,0
1267,-0.30062646,0,-0.1642059,0,0,1,0,0
1268,-0.347349189,0,-0.2171692,0,0,1,0,0
1269,-0.352584051,0,-0.1752071,0,0,1,0,0
1270,-0.280587642,0,-0.1330416,0,0,0,0,0
1271,-0.310127611,0,-0.1629768,0,0,1,0,0
1272,-0.306190535,0,-0.1735814,0,0,1,0,0
1273,-0.306810489,0,-0.1804116,0,0,1,0,0
1274,-0.300059853,0,-0.1612115,0,0,1,0,0
1275,-0.310347944,0,-0.2028919,0,0,1,0,0
1276,-0.226416554,0,-0.1463482,0,0,0,0,0
1277,-0.216670347,0,-0.1302134,0,0,0,0,0
1278,-0.21341465,0,-0.1157143,0,0,0,0,0
1279,-0.196414897,0,-0.0846847,0,0,0,0,0
1280,-0.186909369,0,-0.0589061,0.0000111,0,0,0,0
1281,-0.196001487,0,-0.0640547,0.0000018,0,0,0,0
1282,-0.149405673,0,0.0642749,0.0000016,0,0,0,0
1283,-0.138256765,0,0.084924,0,0,0,0,0
1284,-0.113439371,0,0.1598926,0,0,0,0,0
1285,-0.153100407,0,-0.0454251,0.0007053,0,0,0,0
1286,-0.111814588,0,-0.0462653,0.0005601,0,0,0,0
1287,-0.09216426,0,-0.113696,0,0,0,0,0
1288,-0.107997672,0,-0.1096007,0,0,0,0,0
1289,-0.127148868,0,-0.1414189,0,0,0,0,0
1290,-0.10365111,0,0.030996,0.0208414,0,0,0,0
1291,-0.139582758,0,-0.036673,0.0062503,0,0,0,0
1292,-0.133558826,0,-0.125267,0,0,0,0,0
1293,-0.137129487,0,-0.1533307,0,0,0,0,0
1294,-0.13486184,0,-0.1555527,0,0,0,0,0
1295,-0.163030177,0,-0.0241712,0.0715662,0,0,0,0
1296,-0.162444019,0,-0.0243263,0.0697654,0,0,0,0
1297,-0.158463699,0,-0.0712366,0.0000001,0,0,0,0
1298,-0.117768065,0,-0.0172218,0.1992375,0,0,0,0
1299,-0.009595752,0.474462,-0.0100834,0.4522999,0,0,0,0
1300,-0.009705824,0.4694079,-0.0135619,0.3120712,0,0,0,0
1301,-0.009698251,0.4697546,-0.0135619,0.3120712,0,0,0,0
1302,-0.009444261,0.4814665,-0.0135619,0.3120712,0,0,0,0
1303,-0.009693404,0.4699766,-0.0135619,0.3120712,0,0,0,0
1304,-0.010057355,0.4534678,-0.0135619,0.3120712,0,0,0,0
1305,-0.010104774,0.4513413,-0.0135619,0.3120712,0,0,0,0
1306,-0.010307936,0.4422943,-0.0135619,0.3120712,0,0,0,0
1307,0.117006568,0,0.3020801,0,0,0,1,0
1308,0.21068883,0,0.302377,0,0,0,1,0
1309,0.210185846,0,0.302377,0,0,0,1,0
1310,0.210712269,0,0.302377,0,0,0,1,0
1311,0.211308826,0,0.302377,0,0,0,1,0
1312,0.211063111,0,0.302377,0,0,0,1,0
1313,0.211007749,0,0.302377,0,0,0,1,0
